 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,121756,2,2,70,196,35,35,35,0,98,98,98,0,2184.697263,32.85259043,40585.33333,70293.2613,121753,1,1,1,0,1,1,2,2,0,2,2,0,0,0,0,64,64,16.42629521,16.42629521,35,98,60.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,75.25,35,98,64,0,0,0,0,0,0,2,70,2,196,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,95065,2,2,64,218,32,32,32,0,109,109,109,0,2966.391416,42.07647399,31688.33333,54883.20528,95062,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,64,64,21.038237,21.038237,32,109,62.8,42.17463693,1778.7,0,0,0,0,0,0,0,0,1,78.5,32,109,64,0,0,0,0,0,0,2,64,2,218,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,1733,2,0,0,0,0,0,0,0,0,0,0,0,0,1154.06809,1733,0,1733,1733,1733,1733,0,1733,1733,0,0,0,0,0,0,0,0,0,64,0,1154.06809,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,264,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,211218,8,8,1022,5039,682,0,127.75,235.0329764,1460,0,629.875,692.292968,28695.47103,75.7511197,14081.2,23529.10602,52478,1,159064,22723.42857,27186.00918,52518,208,160327,22903.85714,28409.11841,54458,1,0,0,0,0,180,172,37.87555985,37.87555985,0,1460,356.5294118,552.559173,305321.6397,0,0,0,1,0,0,0,0,1,378.8125,127.75,629.875,180,0,0,0,0,0,0,8,1022,8,5039,29200,40,7,20,0,0,0,0,0,0,0,0,BENIGN
443,354861,11,9,5120,3916,3111,0,465.4545455,977.6604077,1460,2,435.1111111,627.9923257,25463.49134,56.36009592,18676.89474,36305.85207,87440,2,354861,35486.1,45459.07879,89977,2,266823,33352.875,45001.26812,87940,2,0,0,0,0,240,184,30.99805276,25.36204317,0,3111,430.2857143,803.4971775,645607.7143,0,0,0,1,0,0,0,0,0,451.8,465.4545455,435.1111111,240,0,0,0,0,0,0,11,5120,9,3916,29200,65535,10,20,0,0,0,0,0,0,0,0,BENIGN
443,1226506,8,10,1402,6478,723,0,175.25,285.4974356,2306,0,647.8,840.3894335,6424.754547,14.67583526,72147.41176,243332.8824,1011285,3,215218,30745.42857,37194.48765,73522,207,1160586,128954,332149.622,1011394,3,0,0,0,0,264,328,6.522593448,8.15324181,0,2306,414.7368421,670.8565704,450048.538,0,0,0,1,0,0,0,0,1,437.7777778,175.25,647.8,264,0,0,0,0,0,0,8,1402,10,6478,29200,36,3,32,0,0,0,0,0,0,0,0,BENIGN
443,5221166,7,7,1669,3354,1142,0,238.4285714,420.3283864,1448,0,479.1428571,590.5580492,962.0456427,2.68139339,401628.1538,1370541.81,4962296,1,258867,43144.5,36249.26934,96746,231,5169384,861564,2028026.467,5000873,3,0,0,0,0,232,232,1.340696695,1.340696695,0,1448,334.8666667,498.2509217,248253.981,0,0,0,1,0,0,0,0,1,358.7857143,238.4285714,479.1428571,232,0,0,0,0,0,0,7,1669,7,3354,29200,19,3,32,0,0,0,0,0,0,0,0,BENIGN
80,5353935,3,1,0,0,0,0,0,0,0,0,0,0,0,0.747114039,1784645,3071025.845,5330735,23,5353935,2676967.5,3752993.99,5330735,23200,0,0,0,0,0,0,0,0,0,104,40,0.560335529,0.18677851,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,BENIGN
443,5338946,10,7,710,5460,517,0,71,164.6828602,1448,0,780,687.2699615,1155.658814,3.184149081,333684.125,1268844.701,5090789,4,5338946,593216.2222,1687077.06,5090789,4,143274,23879,34711.56853,70482,188,0,0,0,0,328,232,1.873028871,1.31112021,0,1448,342.7777778,556.9029439,310140.8889,0,0,0,1,0,0,0,0,0,362.9411765,71,780,328,0,0,0,0,0,0,10,710,7,5460,29200,33,3,32,248153,0,248153,248153,5090789,0,5090789,5090789,BENIGN
443,11042722,9,8,1836,3872,1285,0,204,422.1767995,1451,0,484,648.9481599,516.9015393,1.539475503,690170.125,2482340.932,9960031,1,10100000,1262552.5,3514375.988,9960031,47,11000000,1574204.286,3740160.885,10000000,4,0,0,0,0,200,168,0.815016443,0.72445906,0,1451,317.1111111,532.0506266,283077.8693,0,0,0,1,0,0,0,0,0,335.7647059,204,484,200,0,0,0,0,0,0,9,1836,8,3872,29200,14135,8,20,140389,0,140389,140389,9960031,0,9960031,9960031,BENIGN
443,60578330,15,13,886,3995,582,0,59.06666667,154.4462304,1448,0,307.3076923,540.1685516,80.57336675,0.462211487,2243641.852,4231598.265,10000000,11,60600000,4327023.571,5147193.823,10100000,71,60500000,5043966.833,5239459.326,10100000,48,0,0,0,0,488,424,0.247613297,0.21459819,0,1448,168.3103448,391.6011184,153351.436,0,0,0,1,0,0,0,0,0,174.3214286,59.06666667,307.3076923,488,0,0,0,0,0,0,15,886,13,3995,29200,114,3,32,84259.33333,82913.62863,253506,50328,10000000,27661.63433,10000000,9959984,BENIGN
443,60907070,16,13,2455,3895,2148,0,153.4375,534.5310679,1613,0,299.6153846,584.5608806,104.2571905,0.476135201,2175252.5,4167925.987,10000000,17,60900000,4060471.333,5089393.459,10100000,230,60800000,5068555.417,5248214.952,10100000,220,0,0,0,0,520,424,0.262695283,0.213439918,0,2148,211.6666667,544.1220916,296068.8506,0,0,0,1,0,0,0,0,0,218.9655172,153.4375,299.6153846,520,0,0,0,0,0,0,16,2455,13,3895,29200,97,3,32,134473.8333,123891.575,387366,83558,10000000,27881.16564,10000000,9959999,BENIGN
443,61037669,17,13,1030,3775,726,0,60.58823529,178.9256336,1504,0,290.3846154,563.8528973,78.72187911,0.491499765,2104747.207,4115737.419,10000000,17,61000000,3814854.313,5022902.365,10100000,338,61000000,5079380.833,5251688.104,10100000,217,0,0,0,0,552,424,0.278516534,0.212983232,0,1504,155,397.5434567,158040.8,0,0,0,1,0,0,0,0,0,160.1666667,60.58823529,290.3846154,552,0,0,0,0,0,0,17,1030,13,3775,29200,123,3,32,135791.8333,124577.3397,390084,84815,10000000,11373.6302,10000000,9999216,BENIGN
443,60614292,17,14,853,5544,549,0,50.17647059,138.3294235,1448,0,396,585.7967618,105.5361663,0.511430539,2020476.4,4065089.174,10000000,6,60600000,3788393.25,5014233.048,10100000,249,60600000,4658720.154,5210624.256,10100000,48,0,0,0,0,552,456,0.280461908,0.23096863,0,1448,199.90625,429.8025323,184730.2167,0,0,0,1,0,0,0,0,0,206.3548387,50.17647059,396,552,0,0,0,0,0,0,17,853,14,5544,29200,123,3,32,85155.66667,84687.39832,258023,50440,10000000,28091.20286,10000000,9959997,BENIGN
443,61247252,18,16,2464,5634,1448,0,136.8888889,368.4289203,1448,0,352.125,578.6169574,132.2181769,0.555126947,1855977.333,3908566.959,10000000,5,61200000,3602779.529,4918056.086,10100000,49,61200000,4079779.933,5068768.976,10100000,48,0,0,0,0,584,520,0.293890737,0.26123621,0,1448,231.3714286,478.2646994,228737.1227,0,0,0,1,0,0,0,0,0,238.1764706,136.8888889,352.125,584,0,0,0,0,0,0,18,2464,16,5634,29200,141,4,32,83688.5,81440.42869,249928,50354,10000000,28381.4851,10000000,9960042,BENIGN
443,65120314,14,14,1420,4447,1077,0,101.4285714,287.550053,1576,0,317.6428571,589.7459175,90.09477442,0.429973357,2411863.481,4239524.181,10000000,3,60400000,4643229.077,5200711.653,10100000,197,65100000,5007077,5015510.913,10100000,3,0,0,0,0,456,456,0.214986678,0.214986678,0,1576,202.3103448,461.5942949,213069.2931,0,0,0,1,0,0,0,0,1,209.5357143,101.4285714,317.6428571,456,0,0,0,0,0,0,14,1420,14,4447,29200,147,3,32,43739,37644.4282,120580,28228,10000000,9557.42789,10000000,9997375,BENIGN
80,115524739,16,14,434,1812,434,0,27.125,108.5,1812,0,129.4285714,484.2773703,19.44172321,0.259684638,3983611.69,4889721.597,10000000,6,116000000,7701649.267,4181481.204,10000000,326,111000000,8501481.769,3767680.512,10000000,713,0,0,0,0,520,456,0.138498473,0.121186164,0,1812,72.4516129,332.1131171,110299.1226,0,0,0,1,0,0,0,0,0,74.86666667,27.125,129.4285714,520,0,0,0,0,0,0,16,434,14,1812,29200,939,1,32,25258.18182,7319.901814,47325,22909,10000000,7652.967304,10000000,10000000,BENIGN
443,116290905,22,18,1009,4165,631,0,45.86363636,140.291294,1784,0,231.3888889,529.0663407,44.49187148,0.34396499,2981818.077,4522883.564,10000000,3,116000000,5537662.143,4956126.657,10100000,3,112000000,6590863.765,4871683.637,10100000,223,0,0,0,0,712,584,0.189180745,0.154784246,0,1784,126.195122,371.7822763,138222.061,0,0,0,1,0,0,0,0,0,129.35,45.86363636,231.3888889,712,0,0,0,0,0,0,22,1009,18,4165,29200,179,4,32,161049.1818,358377.4492,1241597,52681,10000000,7201.187347,10000000,10000000,BENIGN
443,115876217,22,18,882,4290,478,0,40.09090909,112.0717921,1448,0,238.3333333,490.4777983,44.63383543,0.345195943,2971185.051,4542674.351,10000000,1,116000000,5517915.095,4989855.824,10100000,1,111000000,6508094.059,4941737.709,10100000,48,0,0,0,0,712,584,0.189857769,0.155338174,0,1448,126.1463415,344.9205387,118970.178,0,0,0,1,0,0,0,0,0,129.3,40.09090909,238.3333333,712,0,0,0,0,0,0,22,882,18,4290,29200,23,4,32,50711.58333,29041.64772,142929,42044,9605639.583,1388544.319,10000000,5196449,BENIGN
443,116513442,15,11,2128,4474,1590,0,141.8666667,404.7122199,1460,0,406.7272727,562.4910828,56.66299001,0.223150218,4660537.68,16100000,58200000,1,117000000,8322388.714,21100000,58200000,1,116000000,11600000,24500000,58200000,4,0,0,0,0,320,232,0.12874051,0.094409708,0,1590,244.5185185,478.9543394,229397.2593,0,0,0,1,0,0,0,0,0,253.9230769,141.8666667,406.7272727,320,0,0,0,0,0,0,15,2128,11,4474,29200,37,14,20,76720.5,87097.87777,138308,15133,58200000,11883.63656,58200000,58200000,BENIGN
53,23736,1,1,46,94,46,46,46,0,94,94,94,0,5898.213684,84.26019548,23736,0,23736,23736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,42.13009774,42.13009774,46,94,62,27.71281292,768,0,0,0,0,0,0,0,0,1,93,46,94,32,0,0,0,0,0,0,1,46,1,94,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,69106,1,1,46,253,46,46,46,0,253,253,253,0,4326.68654,28.94104709,69106,0,69106,69106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,14.47052354,14.47052354,46,253,115,119.5115057,14283,0,0,0,0,0,0,0,0,1,172.5,46,253,32,0,0,0,0,0,0,1,46,1,253,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,47401,1,1,40,226,40,40,40,0,226,226,226,0,5611.695956,42.19320268,47401,0,47401,47401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21.09660134,21.09660134,40,226,102,107.3871501,11532,0,0,0,0,0,0,0,0,1,153,40,226,32,0,0,0,0,0,0,1,40,1,226,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,47680,1,1,52,169,52,52,52,0,169,169,169,0,4635.067114,41.94630872,47680,0,47680,47680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,20.97315436,20.97315436,52,169,91,67.5499815,4563,0,0,0,0,0,0,0,0,1,136.5,52,169,32,0,0,0,0,0,0,1,52,1,169,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,62913,1,1,40,116,40,40,40,0,116,116,116,0,2479.614706,31.78993213,62913,0,62913,62913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,15.89496606,15.89496606,40,116,65.33333333,43.87862046,1925.333333,0,0,0,0,0,0,0,0,1,98,40,116,32,0,0,0,0,0,0,1,40,1,116,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,60804,1,1,41,143,41,41,41,0,143,143,143,0,3026.116703,32.89257286,60804,0,60804,60804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,16.44628643,16.44628643,41,143,75,58.88972746,3468,0,0,0,0,0,0,0,0,1,112.5,41,143,32,0,0,0,0,0,0,1,41,1,143,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,69642,1,1,48,113,48,48,48,0,113,113,113,0,2311.823325,28.71830217,69642,0,69642,69642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14.35915109,14.35915109,48,113,69.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,104.5,48,113,32,0,0,0,0,0,0,1,48,1,113,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,47954,1,1,86,168,86,86,86,0,168,168,168,0,5296.742712,41.70663553,47954,0,47954,47954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,20.85331776,20.85331776,86,168,113.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,170,86,168,32,0,0,0,0,0,0,1,86,1,168,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,60079,1,1,43,59,43,43,43,0,59,59,59,0,1697.76461,33.28950216,60079,0,60079,60079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,16.64475108,16.64475108,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,72.5,43,59,32,0,0,0,0,0,0,1,43,1,59,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,537,1,1,76,153,76,76,76,0,153,153,153,0,426443.203,3724.394786,537,0,537,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1862.197393,1862.197393,76,153,101.6666667,44.45597073,1976.333333,0,0,0,0,0,0,0,0,1,152.5,76,153,32,0,0,0,0,0,0,1,76,1,153,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,105529910,2,2,134,340,77,57,67,14.14213562,181,159,170,15.55634919,4.49161759,0.037903946,35200000,60900000,105000000,359,105000000,105000000,0,105000000,105000000,106000000,106000000,0,106000000,106000000,0,0,0,0,52,52,0.018951973,0.018951973,57,181,110.2,55.74226404,3107.2,0,0,0,0,0,0,0,0,1,137.75,67,170,52,0,0,0,0,0,0,2,134,2,340,-1,-1,1,20,359,0,359,359,105000000,0,105000000,105000000,BENIGN
53,96354,1,1,49,194,49,49,49,0,194,194,194,0,2521.950308,20.75679266,96354,0,96354,96354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10.37839633,10.37839633,49,194,97.33333333,83.71578903,7008.333333,0,0,0,0,0,0,0,0,1,146,49,194,32,0,0,0,0,0,0,1,49,1,194,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,493,1,1,65,123,65,65,65,0,123,123,123,0,381338.7424,4056.795132,493,0,493,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2028.397566,2028.397566,65,123,84.33333333,33.48631561,1121.333333,0,0,0,0,0,0,0,0,1,126.5,65,123,32,0,0,0,0,0,0,1,65,1,123,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,47824,1,1,40,175,40,40,40,0,175,175,175,0,4495.650719,41.82000669,47824,0,47824,47824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,20.91000335,20.91000335,40,175,85,77.94228634,6075,0,0,0,0,0,0,0,0,1,127.5,40,175,32,0,0,0,0,0,0,1,40,1,175,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,124403,1,1,49,144,49,49,49,0,144,144,144,0,1551.409532,16.07678271,124403,0,124403,124403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8.038391357,8.038391357,49,144,80.66666667,54.84827557,3008.333333,0,0,0,0,0,0,0,0,1,121,49,144,32,0,0,0,0,0,0,1,49,1,144,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,633,1,1,51,111,51,51,51,0,111,111,111,0,255924.1706,3159.557662,633,0,633,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1579.778831,1579.778831,51,111,71,34.64101615,1200,0,0,0,0,0,0,0,0,1,106.5,51,111,32,0,0,0,0,0,0,1,51,1,111,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,93745,1,1,40,256,40,40,40,0,256,256,256,0,3157.501733,21.33447117,93745,0,93745,93745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10.66723559,10.66723559,40,256,112,124.7076581,15552,0,0,0,0,0,0,0,0,1,168,40,256,32,0,0,0,0,0,0,1,40,1,256,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,61212,1,1,40,104,40,40,40,0,104,104,104,0,2352.479906,32.67333203,61212,0,61212,61212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,16.33666601,16.33666601,40,104,61.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,92,40,104,32,0,0,0,0,0,0,1,40,1,104,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,77364,1,1,41,183,41,41,41,0,183,183,183,0,2895.403547,25.85181738,77364,0,77364,77364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12.92590869,12.92590869,41,183,88.33333333,81.98373822,6721.333333,0,0,0,0,0,0,0,0,1,132.5,41,183,32,0,0,0,0,0,0,1,41,1,183,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,47198,1,1,52,427,52,52,52,0,427,427,427,0,10148.73512,42.37467689,47198,0,47198,47198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21.18733845,21.18733845,52,427,177,216.5063509,46875,0,0,0,0,0,0,0,0,1,265.5,52,427,32,0,0,0,0,0,0,1,52,1,427,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,23447,1,1,47,63,47,47,47,0,63,63,63,0,4691.43174,85.2987589,23447,0,23447,23447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,42.64937945,42.64937945,47,63,52.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,78.5,47,63,32,0,0,0,0,0,0,1,47,1,63,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,70478,1,1,46,207,46,46,46,0,207,207,207,0,3589.772695,28.37764976,70478,0,70478,70478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,14.18882488,14.18882488,46,207,99.66666667,92.95339334,8640.333333,0,0,0,0,0,0,0,0,1,149.5,46,207,32,0,0,0,0,0,0,1,46,1,207,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,125690,1,1,39,137,39,39,39,0,137,137,137,0,1400.270507,15.91216485,125690,0,125690,125690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,7.956082425,7.956082425,39,137,71.66666667,56.58032638,3201.333333,0,0,0,0,0,0,0,0,1,107.5,39,137,32,0,0,0,0,0,0,1,39,1,137,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,71343,1,1,48,157,48,48,48,0,157,157,157,0,2873.442384,28.03358423,71343,0,71343,71343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14.01679212,14.01679212,48,157,84.33333333,62.93117934,3960.333333,0,0,0,0,0,0,0,0,1,126.5,48,157,32,0,0,0,0,0,0,1,48,1,157,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,48938,2,2,58,174,29,29,29,0,87,87,87,0,4740.692305,81.73607422,16312.66667,28250.90339,48934,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,64,64,40.86803711,40.86803711,29,87,52.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,65.25,29,87,64,0,0,0,0,0,0,2,58,2,174,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,261,2,2,72,270,36,36,36,0,135,135,135,0,1310344.828,15325.6705,87,147.2277148,257,1,3,3,0,3,3,1,1,0,1,1,0,0,0,0,64,80,7662.835249,7662.835249,36,135,75.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,94.5,36,135,64,0,0,0,0,0,0,2,72,2,270,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,94282,2,2,58,490,29,29,29,0,245,245,245,0,5812.350183,42.42591375,31427.33333,54428.54193,94276,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,21.21295687,21.21295687,29,245,115.4,118.3080724,13996.8,0,0,0,0,0,0,0,0,1,144.25,29,245,64,0,0,0,0,0,0,2,58,2,490,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,47841,2,2,60,98,30,30,30,0,49,49,49,0,3302.606551,83.61029243,15947,27617.55014,47837,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,64,64,41.80514621,41.80514621,30,49,37.6,10.40672859,108.3,0,0,0,0,0,0,0,0,1,47,30,49,64,0,0,0,0,0,0,2,60,2,98,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,60419,2,2,64,96,32,32,32,0,48,48,48,0,2648.173588,66.20433969,20139.66667,34877.72976,60413,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,80,33.10216985,33.10216985,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,61239,2,2,60,264,30,30,30,0,132,132,132,0,5290.746093,65.317853,20413,35351.15698,61233,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,32.6589265,32.6589265,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30,132,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,23854,2,2,72,104,36,36,36,0,52,52,52,0,7378.21749,167.6867611,7951.333333,13766.91721,23848,2,4,4,0,4,4,2,2,0,2,2,0,0,0,0,64,64,83.84338057,83.84338057,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53,36,52,64,0,0,0,0,0,0,2,72,2,104,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,22962,1,1,0,0,0,0,0,0,0,0,0,0,0,87.10042679,22962,0,22962,22962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,43.5502134,43.5502134,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,251,939,0,32,0,0,0,0,0,0,0,0,BENIGN
53,47877,2,2,58,430,29,29,29,0,215,215,215,0,10192.78568,83.54742361,15959,27635.73666,47870,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,41.7737118,41.7737118,29,215,103.4,101.8763957,10378.8,0,0,0,0,0,0,0,0,1,129.25,29,215,64,0,0,0,0,0,0,2,58,2,430,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,124789,2,2,76,266,38,38,38,0,133,133,133,0,2740.626177,32.05410733,41596.33333,72041.76659,124783,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,16.02705367,16.02705367,38,133,76,52.03364296,2707.5,0,0,0,0,0,0,0,0,1,95,38,133,64,0,0,0,0,0,0,2,76,2,266,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,50868,1,1,6,6,6,6,6,0,6,6,6,0,235.9046945,39.31744908,50868,0,50868,50868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,19.65872454,19.65872454,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,343,40,0,20,0,0,0,0,0,0,0,0,BENIGN
53,61569,2,2,58,186,29,29,29,0,93,93,93,0,3963.033345,64.96775975,20523,35540.81655,61562,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,32.48387987,32.48387987,29,93,54.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,68.25,29,93,64,0,0,0,0,0,0,2,58,2,186,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,24223,2,2,72,242,36,36,36,0,121,121,121,0,12962.88651,165.1323123,8074.333333,13982.55757,24220,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,64,64,82.56615613,82.56615613,36,121,70,46.55641739,2167.5,0,0,0,0,0,0,0,0,1,87.5,36,121,64,0,0,0,0,0,0,2,72,2,242,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,72566,2,2,74,172,37,37,37,0,86,86,86,0,3390.017364,55.12223355,24188.66667,41891.66953,72561,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,64,80,27.56111678,27.56111678,37,86,56.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,70.75,37,86,64,0,0,0,0,0,0,2,74,2,172,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,24091,2,2,60,194,30,30,30,0,97,97,97,0,10543.35644,166.0371093,8030.333333,13904.61529,24086,1,4,4,0,4,4,1,1,0,1,1,0,0,0,0,64,64,83.01855465,83.01855465,30,97,56.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,71,30,97,64,0,0,0,0,0,0,2,60,2,194,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,126722,2,2,56,126,28,28,28,0,63,63,63,0,1436.214706,31.56515838,42240.66667,73158.6507,126717,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,64,64,15.78257919,15.78257919,28,63,42,19.17028951,367.5,0,0,0,0,0,0,0,0,1,52.5,28,63,64,0,0,0,0,0,0,2,56,2,126,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,249802,2,2,64,380,32,32,32,0,190,190,190,0,1777.407707,16.01268204,83267.33333,144217.1898,249795,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,8.006341022,8.006341022,32,190,95.2,86.54016409,7489.2,0,0,0,0,0,0,0,0,1,119,32,190,64,0,0,0,0,0,0,2,64,2,380,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
